Dates,Dates Url,Top 10 Gross,%± LW,Overall Gross,%± LW1,Releases,#1 Release,#1 Release Url,Genre,Budget,Running Time,Week,Week Url,Long Weekend,Country
Jan 13-15,https://www.boxofficemojo.com/weekend/2023W02/?area=CA&ref_=bo_wey_table_7,$943,-76.50%,$943,-76.50%,1,The Last Bus,https://www.boxofficemojo.com/release/rl831161089/?ref_=bo_wey_table_7,-,-,-,2,https://www.boxofficemojo.com/weekend/2023W02/?area=CA&ref_=bo_wey_table_7,FALSE,Canada
Jan 6-8,https://www.boxofficemojo.com/weekend/2023W01/?area=CA&ref_=bo_wey_table_8,"$4,015",829.40%,"$4,015",829.40%,1,The Last Bus,https://www.boxofficemojo.com/release/rl831161089/?ref_=bo_wey_table_8,-,-,-,1,https://www.boxofficemojo.com/weekend/2023W01/?area=CA&ref_=bo_wey_table_8,FALSE,Canada
Feb 10-12,https://www.boxofficemojo.com/weekend/2023W06/?area=CA&ref_=bo_wey_table_3,"$2,823",344.60%,"$2,823",344.60%,1,The Last Bus,https://www.boxofficemojo.com/release/rl831161089/?ref_=bo_wey_table_3,-,-,-,6,https://www.boxofficemojo.com/weekend/2023W06/?area=CA&ref_=bo_wey_table_3,FALSE,Canada
Feb 3-5,https://www.boxofficemojo.com/weekend/2023W05/?area=CA&ref_=bo_wey_table_4,$635,-50.30%,$635,-50.30%,1,The Last Bus,https://www.boxofficemojo.com/release/rl831161089/?ref_=bo_wey_table_4,-,-,-,5,https://www.boxofficemojo.com/weekend/2023W05/?area=CA&ref_=bo_wey_table_4,FALSE,Canada
Jan 27-29,https://www.boxofficemojo.com/weekend/2023W04/?area=CA&ref_=bo_wey_table_5,"$1,277",-32.10%,"$1,277",-32.10%,1,The Last Bus,https://www.boxofficemojo.com/release/rl831161089/?ref_=bo_wey_table_5,-,-,-,4,https://www.boxofficemojo.com/weekend/2023W04/?area=CA&ref_=bo_wey_table_5,FALSE,Canada
Jan 20-22,https://www.boxofficemojo.com/weekend/2023W03/?area=CA&ref_=bo_wey_table_6,"$1,880",99.40%,"$1,880",99.40%,1,The Last Bus,https://www.boxofficemojo.com/release/rl831161089/?ref_=bo_wey_table_6,-,-,-,3,https://www.boxofficemojo.com/weekend/2023W03/?area=CA&ref_=bo_wey_table_6,FALSE,Canada
Jan 13-15,https://www.boxofficemojo.com/weekend/2023W02/?area=CA&ref_=bo_wey_table_7,$943,-76.50%,$943,-76.50%,1,The Last Bus,https://www.boxofficemojo.com/release/rl831161089/?ref_=bo_wey_table_7,-,-,-,2,https://www.boxofficemojo.com/weekend/2023W02/?area=CA&ref_=bo_wey_table_7,FALSE,Canada
Jan 6-8,https://www.boxofficemojo.com/weekend/2023W01/?area=CA&ref_=bo_wey_table_8,"$4,015",829.40%,"$4,015",829.40%,1,The Last Bus,https://www.boxofficemojo.com/release/rl831161089/?ref_=bo_wey_table_8,-,-,-,1,https://www.boxofficemojo.com/weekend/2023W01/?area=CA&ref_=bo_wey_table_8,FALSE,Canada
Feb 10-12,https://www.boxofficemojo.com/weekend/2023W06/?area=CA&ref_=bo_wey_table_3,"$2,823",344.60%,"$2,823",344.60%,1,The Last Bus,https://www.boxofficemojo.com/release/rl831161089/?ref_=bo_wey_table_3,-,-,-,6,https://www.boxofficemojo.com/weekend/2023W06/?area=CA&ref_=bo_wey_table_3,FALSE,Canada
Feb 3-5,https://www.boxofficemojo.com/weekend/2023W05/?area=CA&ref_=bo_wey_table_4,$635,-50.30%,$635,-50.30%,1,The Last Bus,https://www.boxofficemojo.com/release/rl831161089/?ref_=bo_wey_table_4,-,-,-,5,https://www.boxofficemojo.com/weekend/2023W05/?area=CA&ref_=bo_wey_table_4,FALSE,Canada
Jan 27-29,https://www.boxofficemojo.com/weekend/2023W04/?area=CA&ref_=bo_wey_table_5,"$1,277",-32.10%,"$1,277",-32.10%,1,The Last Bus,https://www.boxofficemojo.com/release/rl831161089/?ref_=bo_wey_table_5,-,-,-,4,https://www.boxofficemojo.com/weekend/2023W04/?area=CA&ref_=bo_wey_table_5,FALSE,Canada
Jan 20-22,https://www.boxofficemojo.com/weekend/2023W03/?area=CA&ref_=bo_wey_table_6,"$1,880",99.40%,"$1,880",99.40%,1,The Last Bus,https://www.boxofficemojo.com/release/rl831161089/?ref_=bo_wey_table_6,-,-,-,3,https://www.boxofficemojo.com/weekend/2023W03/?area=CA&ref_=bo_wey_table_6,FALSE,Canada
Jan 13-15,https://www.boxofficemojo.com/weekend/2023W02/?area=CA&ref_=bo_wey_table_7,$943,-76.50%,$943,-76.50%,1,The Last Bus,https://www.boxofficemojo.com/release/rl831161089/?ref_=bo_wey_table_7,-,-,-,2,https://www.boxofficemojo.com/weekend/2023W02/?area=CA&ref_=bo_wey_table_7,FALSE,Canada
Jan 6-8,https://www.boxofficemojo.com/weekend/2023W01/?area=CA&ref_=bo_wey_table_8,"$4,015",829.40%,"$4,015",829.40%,1,The Last Bus,https://www.boxofficemojo.com/release/rl831161089/?ref_=bo_wey_table_8,-,-,-,1,https://www.boxofficemojo.com/weekend/2023W01/?area=CA&ref_=bo_wey_table_8,FALSE,Canada
Apr 11-13,https://www.boxofficemojo.com/weekend/2025W15/?area=KR&ref_=bo_wey_table_8,"$3,566,379",-23.60%,"$3,986,443",-20.70%,43,The Match,https://www.boxofficemojo.com/release/rl1899659265/?ref_=bo_wey_table_8,-,-,-,15,https://www.boxofficemojo.com/weekend/2025W15/?area=KR&ref_=bo_wey_table_8,FALSE,South Korea
Apr 4-6,https://www.boxofficemojo.com/weekend/2025W14/?area=KR&ref_=bo_wey_table_9,"$4,670,159",-12.80%,"$5,027,554",-11.20%,42,The Match,https://www.boxofficemojo.com/release/rl1899659265/?ref_=bo_wey_table_9,-,-,-,14,https://www.boxofficemojo.com/weekend/2025W14/?area=KR&ref_=bo_wey_table_9,FALSE,South Korea
Mar 28-30,https://www.boxofficemojo.com/weekend/2025W13/?area=KR&ref_=bo_wey_table_10,"$5,357,085",29.90%,"$5,663,241",24.70%,39,The Match,https://www.boxofficemojo.com/release/rl1899659265/?ref_=bo_wey_table_10,-,-,-,13,https://www.boxofficemojo.com/weekend/2025W13/?area=KR&ref_=bo_wey_table_10,FALSE,South Korea
Mar 7-9,https://www.boxofficemojo.com/weekend/2025W10/?area=IN&ref_=bo_wey_table_13,"$235,443",62.90%,"$235,648",63.10%,11,The Monkey,https://www.boxofficemojo.com/release/rl288849921/?ref_=bo_wey_table_13,-,-,-,10,https://www.boxofficemojo.com/weekend/2025W10/?area=IN&ref_=bo_wey_table_13,FALSE,Australia
Mar 7-9,https://www.boxofficemojo.com/weekend/2025W10/?area=IN&ref_=bo_wey_table_13,"$235,443",62.90%,"$235,648",63.10%,11,The Monkey,https://www.boxofficemojo.com/release/rl288849921/?ref_=bo_wey_table_13,-,-,-,10,https://www.boxofficemojo.com/weekend/2025W10/?area=IN&ref_=bo_wey_table_13,FALSE,India
Apr 3-6,https://www.boxofficemojo.com/weekend/2025W14/?area=MY&ref_=bo_wey_table_9,"$200,882",125.20%,"$200,882",125.20%,4,The Monkey,https://www.boxofficemojo.com/release/rl20152321/?ref_=bo_wey_table_9,-,-,-,14,https://www.boxofficemojo.com/weekend/2025W14/?area=MY&ref_=bo_wey_table_9,FALSE,Malaysia
Feb 20-23,https://www.boxofficemojo.com/weekend/2025W08/?area=GR&ref_=bo_wey_table_15,"$307,982",1.90%,"$308,185",2%,11,The Monkey,https://www.boxofficemojo.com/release/rl3375105/?ref_=bo_wey_table_15,-,-,-,8,https://www.boxofficemojo.com/weekend/2025W08/?area=GR&ref_=bo_wey_table_15,FALSE,Greece
Apr 3-6,https://www.boxofficemojo.com/weekend/2025W14/?area=IL&ref_=bo_wey_table_9,"$259,123",1733.10%,"$259,123",1733.10%,8,The Monkey,https://www.boxofficemojo.com/release/rl255033345/?ref_=bo_wey_table_9,-,-,-,14,https://www.boxofficemojo.com/weekend/2025W14/?area=IL&ref_=bo_wey_table_9,FALSE,Israel
Feb 27-Mar 2,https://www.boxofficemojo.com/weekend/2025W09/?area=IL&ref_=bo_wey_table_14,"$105,255",-58.50%,"$105,255",-58.50%,5,The Monkey,https://www.boxofficemojo.com/release/rl255033345/?ref_=bo_wey_table_14,-,-,-,9,https://www.boxofficemojo.com/weekend/2025W09/?area=IL&ref_=bo_wey_table_14,FALSE,Israel
Feb 20-23,https://www.boxofficemojo.com/weekend/2025W08/?area=IL&ref_=bo_wey_table_15,"$253,851",42.10%,"$253,851",42.10%,10,The Monkey,https://www.boxofficemojo.com/release/rl255033345/?ref_=bo_wey_table_15,-,-,-,8,https://www.boxofficemojo.com/weekend/2025W08/?area=IL&ref_=bo_wey_table_15,FALSE,Israel
Feb 28-Mar 2,https://www.boxofficemojo.com/weekend/2025W09/?area=TR&ref_=bo_wey_table_14,"$155,847",-91.30%,"$155,847",-92.10%,8,The Monkey,https://www.boxofficemojo.com/release/rl1781760001/?ref_=bo_wey_table_14,-,-,-,9,https://www.boxofficemojo.com/weekend/2025W09/?area=TR&ref_=bo_wey_table_14,FALSE,Turkey
Apr 4-6,https://www.boxofficemojo.com/weekend/2025W14/?area=VE&ref_=bo_wey_table_9,"$24,049",-,"$24,049",-,2,The Monkey,https://www.boxofficemojo.com/release/rl3358752769/?ref_=bo_wey_table_9,-,-,-,14,https://www.boxofficemojo.com/weekend/2025W14/?area=VE&ref_=bo_wey_table_9,FALSE,Venezuela
Mar 7-9,https://www.boxofficemojo.com/weekend/2025W10/?area=VE&ref_=bo_wey_table_13,"$6,121",-35.60%,"$6,121",-35.60%,1,The Monkey,https://www.boxofficemojo.com/release/rl3358752769/?ref_=bo_wey_table_13,-,-,-,10,https://www.boxofficemojo.com/weekend/2025W10/?area=VE&ref_=bo_wey_table_13,FALSE,Venezuela
Feb 28-Mar 2,https://www.boxofficemojo.com/weekend/2025W09/?area=VE&ref_=bo_wey_table_14,"$9,499",-52.30%,"$9,499",-52.30%,1,The Monkey,https://www.boxofficemojo.com/release/rl3358752769/?ref_=bo_wey_table_14,-,-,-,9,https://www.boxofficemojo.com/weekend/2025W09/?area=VE&ref_=bo_wey_table_14,FALSE,Venezuela
Apr 3-6,https://www.boxofficemojo.com/weekend/2025W14/?area=UA&ref_=bo_wey_table_9,"$114,981",260.60%,"$114,981",260.60%,3,The Monkey,https://www.boxofficemojo.com/release/rl2033418241/?ref_=bo_wey_table_9,-,-,-,14,https://www.boxofficemojo.com/weekend/2025W14/?area=UA&ref_=bo_wey_table_9,FALSE,Ukraine
Mar 6-9,https://www.boxofficemojo.com/weekend/2025W10/?area=UA&ref_=bo_wey_table_13,"$51,997",-55.10%,"$51,997",-55.10%,5,The Monkey,https://www.boxofficemojo.com/release/rl2033418241/?ref_=bo_wey_table_13,-,-,-,10,https://www.boxofficemojo.com/weekend/2025W10/?area=UA&ref_=bo_wey_table_13,FALSE,Ukraine
Feb 27-Mar 2,https://www.boxofficemojo.com/weekend/2025W09/?area=UA&ref_=bo_wey_table_14,"$115,891",-47.40%,"$115,891",-47.40%,7,The Monkey,https://www.boxofficemojo.com/release/rl2033418241/?ref_=bo_wey_table_14,-,-,-,9,https://www.boxofficemojo.com/weekend/2025W09/?area=UA&ref_=bo_wey_table_14,FALSE,Ukraine
May 29-Jun 1,https://www.boxofficemojo.com/weekend/2025W22/?area=GR&ref_=bo_wey_table_1,"$51,832",3355.50%,"$51,832",3355.50%,3,The Phoenician Scheme,https://www.boxofficemojo.com/release/rl3167387649/?ref_=bo_wey_table_1,-,-,-,22,https://www.boxofficemojo.com/weekend/2025W22/?area=GR&ref_=bo_wey_table_1,FALSE,Greece
May 30-Jun 1,https://www.boxofficemojo.com/weekend/2025W22/?area=TR&ref_=bo_wey_table_1,"$26,385",-96.30%,"$26,385",-96.50%,1,The Phoenician Scheme,https://www.boxofficemojo.com/release/rl3066724353/?ref_=bo_wey_table_1,-,-,-,22,https://www.boxofficemojo.com/weekend/2025W22/?area=TR&ref_=bo_wey_table_1,FALSE,Turkey
May 30-Jun 1,https://www.boxofficemojo.com/weekend/2025W22/?area=VE&ref_=bo_wey_table_1,"$8,640",-,"$8,640",-,1,The Phoenician Scheme,https://www.boxofficemojo.com/release/rl2831843329/?ref_=bo_wey_table_1,-,-,-,22,https://www.boxofficemojo.com/weekend/2025W22/?area=VE&ref_=bo_wey_table_1,FALSE,Venezuela
May 29-Jun 1,https://www.boxofficemojo.com/weekend/2025W22/?area=UA&ref_=bo_wey_table_1,"$71,461",-,"$71,461",-,1,The Phoenician Scheme,https://www.boxofficemojo.com/release/rl3083501569/?ref_=bo_wey_table_1,-,-,-,22,https://www.boxofficemojo.com/weekend/2025W22/?area=UA&ref_=bo_wey_table_1,FALSE,Ukraine
Apr 9-13,https://www.boxofficemojo.com/weekend/2025W15/?area=TT&ref_=bo_wey_table_4,"$3,546",-81.90%,"$3,546",-81.90%,2,The Woman in the Yard,https://www.boxofficemojo.com/release/rl3040509953/?ref_=bo_wey_table_4,-,-,-,15,https://www.boxofficemojo.com/weekend/2025W15/?area=TT&ref_=bo_wey_table_4,FALSE,Trinad & Tobago
Apr 2-6,https://www.boxofficemojo.com/weekend/2025W14/?area=TT&ref_=bo_wey_table_5,"$19,641",635.30%,"$19,641",635.30%,2,The Woman in the Yard,https://www.boxofficemojo.com/release/rl3040509953/?ref_=bo_wey_table_5,-,-,-,14,https://www.boxofficemojo.com/weekend/2025W14/?area=TT&ref_=bo_wey_table_5,FALSE,Trinad & Tobago
Mar 26-30,https://www.boxofficemojo.com/weekend/2025W13/?area=TT&ref_=bo_wey_table_6,"$2,671",92.40%,"$2,671",92.40%,2,The Woman in the Yard,https://www.boxofficemojo.com/release/rl3040509953/?ref_=bo_wey_table_6,-,-,-,13,https://www.boxofficemojo.com/weekend/2025W13/?area=TT&ref_=bo_wey_table_6,FALSE,Trinad & Tobago
Apr 24-27,https://www.boxofficemojo.com/weekend/2025W17/?area=AE&ref_=bo_wey_table_6,"$4,948,582",91.90%,"$5,272,144",76.80%,39,Thudarum,https://www.boxofficemojo.com/release/rl1791131649/?ref_=bo_wey_table_6,-,-,-,17,https://www.boxofficemojo.com/weekend/2025W17/?area=AE&ref_=bo_wey_table_6,FALSE,UAE
May 9-11,https://www.boxofficemojo.com/weekend/2025W19/?area=IN&ref_=bo_wey_table_4,"$520,673",-71.10%,"$520,673",-71.10%,2,Thunderbolts*,https://www.boxofficemojo.com/release/rl3368189953/?ref_=bo_wey_table_4,-,-,-,19,https://www.boxofficemojo.com/weekend/2025W19/?area=IN&ref_=bo_wey_table_4,FALSE,Australia
May 2-4,https://www.boxofficemojo.com/weekend/2025W18/?area=IN&ref_=bo_wey_table_5,"$1,799,585",10058.50%,"$1,799,585",10058.50%,2,Thunderbolts*,https://www.boxofficemojo.com/release/rl3368189953/?ref_=bo_wey_table_5,-,-,-,18,https://www.boxofficemojo.com/weekend/2025W18/?area=IN&ref_=bo_wey_table_5,FALSE,Australia
May 9-11,https://www.boxofficemojo.com/weekend/2025W19/?area=IN&ref_=bo_wey_table_4,"$520,673",-71.10%,"$520,673",-71.10%,2,Thunderbolts*,https://www.boxofficemojo.com/release/rl3368189953/?ref_=bo_wey_table_4,-,-,-,19,https://www.boxofficemojo.com/weekend/2025W19/?area=IN&ref_=bo_wey_table_4,FALSE,India
May 2-4,https://www.boxofficemojo.com/weekend/2025W18/?area=IN&ref_=bo_wey_table_5,"$1,799,585",10058.50%,"$1,799,585",10058.50%,2,Thunderbolts*,https://www.boxofficemojo.com/release/rl3368189953/?ref_=bo_wey_table_5,-,-,-,18,https://www.boxofficemojo.com/weekend/2025W18/?area=IN&ref_=bo_wey_table_5,FALSE,India
May 2-4,https://www.boxofficemojo.com/weekend/2025W18/?area=KR&ref_=bo_wey_table_5,"$10,873,626",57.60%,"$11,037,847",54.40%,41,Thunderbolts*,https://www.boxofficemojo.com/release/rl3435298817/?ref_=bo_wey_table_5,-,-,-,18,https://www.boxofficemojo.com/weekend/2025W18/?area=KR&ref_=bo_wey_table_5,FALSE,South Korea
May 8-11,https://www.boxofficemojo.com/weekend/2025W19/?area=BR&ref_=bo_wey_table_4,"$1,622,801",-59.50%,"$1,622,801",-59.50%,10,Thunderbolts*,https://www.boxofficemojo.com/release/rl3754065921/?ref_=bo_wey_table_4,-,-,-,19,https://www.boxofficemojo.com/weekend/2025W19/?area=BR&ref_=bo_wey_table_4,FALSE,Brazil
May 1-4,https://www.boxofficemojo.com/weekend/2025W18/?area=BR&ref_=bo_wey_table_5,"$4,009,194",267.10%,"$4,009,194",267.10%,9,Thunderbolts*,https://www.boxofficemojo.com/release/rl3754065921/?ref_=bo_wey_table_5,-,-,-,18,https://www.boxofficemojo.com/weekend/2025W18/?area=BR&ref_=bo_wey_table_5,FALSE,Brazil
May 8-11,https://www.boxofficemojo.com/weekend/2025W19/?area=BR&ref_=bo_wey_table_4,"$1,622,801",-59.50%,"$1,622,801",-59.50%,10,Thunderbolts*,https://www.boxofficemojo.com/release/rl3754065921/?ref_=bo_wey_table_4,-,-,-,19,https://www.boxofficemojo.com/weekend/2025W19/?area=BR&ref_=bo_wey_table_4,FALSE,Brazil
May 1-4,https://www.boxofficemojo.com/weekend/2025W18/?area=BR&ref_=bo_wey_table_5,"$4,009,194",267.10%,"$4,009,194",267.10%,9,Thunderbolts*,https://www.boxofficemojo.com/release/rl3754065921/?ref_=bo_wey_table_5,-,-,-,18,https://www.boxofficemojo.com/weekend/2025W18/?area=BR&ref_=bo_wey_table_5,FALSE,Brazil
May 16-18,https://www.boxofficemojo.com/weekend/2025W20/?area=CN&ref_=bo_wey_table_3,"$1,246,140",-20.30%,"$1,246,140",-20.30%,3,Thunderbolts*,https://www.boxofficemojo.com/release/rl3519184897/?ref_=bo_wey_table_3,-,-,-,20,https://www.boxofficemojo.com/weekend/2025W20/?area=CN&ref_=bo_wey_table_3,FALSE,China
May 9-11,https://www.boxofficemojo.com/weekend/2025W19/?area=CN&ref_=bo_wey_table_4,"$1,564,042",-85%,"$1,564,042",-85%,3,Thunderbolts*,https://www.boxofficemojo.com/release/rl3519184897/?ref_=bo_wey_table_4,-,-,-,19,https://www.boxofficemojo.com/weekend/2025W19/?area=CN&ref_=bo_wey_table_4,FALSE,China
May 2-4,https://www.boxofficemojo.com/weekend/2025W18/?area=CN&ref_=bo_wey_table_5,"$10,430,722",8358.90%,"$10,430,722",8358.90%,3,Thunderbolts*,https://www.boxofficemojo.com/release/rl3519184897/?ref_=bo_wey_table_5,-,-,-,18,https://www.boxofficemojo.com/weekend/2025W18/?area=CN&ref_=bo_wey_table_5,FALSE,China
May 9-11,https://www.boxofficemojo.com/weekend/2025W19/?area=GB&ref_=bo_wey_table_4,"$7,239,365",-49.30%,"$7,968,728",-48.90%,61,Thunderbolts*,https://www.boxofficemojo.com/release/rl986021889/?ref_=bo_wey_table_4,-,-,-,19,https://www.boxofficemojo.com/weekend/2025W19/?area=GB&ref_=bo_wey_table_4,FALSE,United Kingdom
May 2-4,https://www.boxofficemojo.com/weekend/2025W18/?area=GB&ref_=bo_wey_table_5,"$14,268,270",6.20%,"$15,602,792",5.70%,56,Thunderbolts*,https://www.boxofficemojo.com/release/rl986021889/?ref_=bo_wey_table_5,-,-,-,18,https://www.boxofficemojo.com/weekend/2025W18/?area=GB&ref_=bo_wey_table_5,FALSE,United Kingdom
May 16-18,https://www.boxofficemojo.com/weekend/2025W20/?area=FI&ref_=bo_wey_table_3,"$109,301",-36%,"$109,442",-35.90%,11,Thunderbolts*,https://www.boxofficemojo.com/release/rl3569516545/?ref_=bo_wey_table_3,-,-,-,20,https://www.boxofficemojo.com/weekend/2025W20/?area=FI&ref_=bo_wey_table_3,FALSE,Finland
May 9-11,https://www.boxofficemojo.com/weekend/2025W19/?area=FI&ref_=bo_wey_table_4,"$170,683",-55.90%,"$170,683",-55.90%,10,Thunderbolts*,https://www.boxofficemojo.com/release/rl3569516545/?ref_=bo_wey_table_4,-,-,-,19,https://www.boxofficemojo.com/weekend/2025W19/?area=FI&ref_=bo_wey_table_4,FALSE,Finland
May 2-4,https://www.boxofficemojo.com/weekend/2025W18/?area=FI&ref_=bo_wey_table_5,"$387,403",19.30%,"$387,403",19.30%,10,Thunderbolts*,https://www.boxofficemojo.com/release/rl3569516545/?ref_=bo_wey_table_5,-,-,-,18,https://www.boxofficemojo.com/weekend/2025W18/?area=FI&ref_=bo_wey_table_5,FALSE,Finland
May 8-11,https://www.boxofficemojo.com/weekend/2025W19/?area=MY&ref_=bo_wey_table_4,"$677,449",-60%,"$677,449",-60%,1,Thunderbolts*,https://www.boxofficemojo.com/release/rl3452076033/?ref_=bo_wey_table_4,-,-,-,19,https://www.boxofficemojo.com/weekend/2025W19/?area=MY&ref_=bo_wey_table_4,FALSE,Malaysia
May 1-4,https://www.boxofficemojo.com/weekend/2025W18/?area=MY&ref_=bo_wey_table_5,"$1,691,556",7211.40%,"$1,691,556",7211.40%,2,Thunderbolts*,https://www.boxofficemojo.com/release/rl3452076033/?ref_=bo_wey_table_5,-,-,-,18,https://www.boxofficemojo.com/weekend/2025W18/?area=MY&ref_=bo_wey_table_5,FALSE,Malaysia
May 15-18,https://www.boxofficemojo.com/weekend/2025W20/?area=DK&ref_=bo_wey_table_3,"$194,706",-9.20%,"$194,706",-9.20%,9,Thunderbolts*,https://www.boxofficemojo.com/release/rl3552739329/?ref_=bo_wey_table_3,-,-,-,20,https://www.boxofficemojo.com/weekend/2025W20/?area=DK&ref_=bo_wey_table_3,FALSE,Denmark
May 8-11,https://www.boxofficemojo.com/weekend/2025W19/?area=DK&ref_=bo_wey_table_4,"$214,534",-41.80%,"$214,534",-41.80%,10,Thunderbolts*,https://www.boxofficemojo.com/release/rl3552739329/?ref_=bo_wey_table_4,-,-,-,19,https://www.boxofficemojo.com/weekend/2025W19/?area=DK&ref_=bo_wey_table_4,FALSE,Denmark
May 1-4,https://www.boxofficemojo.com/weekend/2025W18/?area=DK&ref_=bo_wey_table_5,"$368,747",69.30%,"$368,827",69.40%,11,Thunderbolts*,https://www.boxofficemojo.com/release/rl3552739329/?ref_=bo_wey_table_5,-,-,-,18,https://www.boxofficemojo.com/weekend/2025W18/?area=DK&ref_=bo_wey_table_5,FALSE,Denmark
May 7-11,https://www.boxofficemojo.com/weekend/2025W19/?area=FR&ref_=bo_wey_table_4,"$8,130,761",-14.90%,"$11,319,578",-12.10%,36,Thunderbolts*,https://www.boxofficemojo.com/release/rl3586293761/?ref_=bo_wey_table_4,-,-,-,19,https://www.boxofficemojo.com/weekend/2025W19/?area=FR&ref_=bo_wey_table_4,FALSE,France
Apr 30-May 4,https://www.boxofficemojo.com/weekend/2025W18/?area=FR&ref_=bo_wey_table_5,"$9,550,770",254.80%,"$12,872,793",377.80%,35,Thunderbolts*,https://www.boxofficemojo.com/release/rl3586293761/?ref_=bo_wey_table_5,-,-,-,18,https://www.boxofficemojo.com/weekend/2025W18/?area=FR&ref_=bo_wey_table_5,FALSE,France
May 15-18,https://www.boxofficemojo.com/weekend/2025W20/?area=SG&ref_=bo_wey_table_3,"$211,252",-58.50%,"$211,252",-58.50%,6,Thunderbolts*,https://www.boxofficemojo.com/release/rl3301081089/?ref_=bo_wey_table_3,-,-,-,20,https://www.boxofficemojo.com/weekend/2025W20/?area=SG&ref_=bo_wey_table_3,FALSE,Singapore
May 8-11,https://www.boxofficemojo.com/weekend/2025W19/?area=SG&ref_=bo_wey_table_4,"$508,835",-51.40%,"$508,835",-51.40%,6,Thunderbolts*,https://www.boxofficemojo.com/release/rl3301081089/?ref_=bo_wey_table_4,-,-,-,19,https://www.boxofficemojo.com/weekend/2025W19/?area=SG&ref_=bo_wey_table_4,FALSE,Singapore
May 1-4,https://www.boxofficemojo.com/weekend/2025W18/?area=SG&ref_=bo_wey_table_5,"$1,046,455",2075.50%,"$1,046,455",2075.50%,7,Thunderbolts*,https://www.boxofficemojo.com/release/rl3301081089/?ref_=bo_wey_table_5,-,-,-,18,https://www.boxofficemojo.com/weekend/2025W18/?area=SG&ref_=bo_wey_table_5,FALSE,Singapore
May 2-4,https://www.boxofficemojo.com/weekend/2025W18/?area=ZA&ref_=bo_wey_table_5,"$585,894",37.20%,"$615,473",39.10%,19,Thunderbolts*,https://www.boxofficemojo.com/release/rl3838148609/?ref_=bo_wey_table_5,-,-,-,18,https://www.boxofficemojo.com/weekend/2025W18/?area=ZA&ref_=bo_wey_table_5,FALSE,South Africa
May 9-11,https://www.boxofficemojo.com/weekend/2025W19/?area=ES&ref_=bo_wey_table_4,"$2,821,982",-48.50%,"$3,504,513",-43.50%,60,Thunderbolts*,https://www.boxofficemojo.com/release/rl3317858305/?ref_=bo_wey_table_4,-,-,-,19,https://www.boxofficemojo.com/weekend/2025W19/?area=ES&ref_=bo_wey_table_4,FALSE,Spain
May 2-4,https://www.boxofficemojo.com/weekend/2025W18/?area=ES&ref_=bo_wey_table_5,"$5,483,588",53.30%,"$6,197,742",45.60%,46,Thunderbolts*,https://www.boxofficemojo.com/release/rl3317858305/?ref_=bo_wey_table_5,-,-,-,18,https://www.boxofficemojo.com/weekend/2025W18/?area=ES&ref_=bo_wey_table_5,FALSE,Spain
May 23-25,https://www.boxofficemojo.com/weekend/2025W21/?area=SE&ref_=bo_wey_table_2,"$69,970",-42.30%,"$69,970",-42.30%,4,Thunderbolts*,https://www.boxofficemojo.com/release/rl3334635521/?ref_=bo_wey_table_2,-,-,-,21,https://www.boxofficemojo.com/weekend/2025W21/?area=SE&ref_=bo_wey_table_2,FALSE,Sweden
