Rank,%± LW,Overall Gross,%± LW1,Releases,#1 Release,Long Weekend,Country,Formatted_Date,Month,Year,Runtime,Genre,IMDb_ID,Budget
311630,-0.675,311630,-0.675,5,Babygirl,FALSE,Israel,02-01-2025,January,2025,114,Thriller,tt30057084,28196732
385586,2.27,385586,2.27,6,Babygirl,FALSE,Ukraine,23-01-2025,January,2025,114,Drama,tt30057084,28196732
385586,2.27,385586,2.27,6,Babygirl,FALSE,Ukraine,23-01-2025,January,2025,114,Romance,tt30057084,28196732
385586,2.27,385586,2.27,6,Babygirl,FALSE,Ukraine,23-01-2025,January,2025,114,Thriller,tt30057084,28196732
1500,0.62,1500,0.62,2,Black Bag,FALSE,Greece,22-05-2025,May,2025,93,Drama,tt30988739,21474035
1500,0.62,1500,0.62,2,Black Bag,FALSE,Greece,22-05-2025,May,2025,93,Mystery,tt30988739,21474035
1500,0.62,1500,0.62,2,Black Bag,FALSE,Greece,22-05-2025,May,2025,93,Romance,tt30988739,21474035
926,-0.748,926,-0.748,3,Black Bag,FALSE,Greece,15-05-2025,May,2025,93,Drama,tt30988739,21474035
926,-0.748,926,-0.748,3,Black Bag,FALSE,Greece,15-05-2025,May,2025,93,Mystery,tt30988739,21474035
926,-0.748,926,-0.748,3,Black Bag,FALSE,Greece,15-05-2025,May,2025,93,Romance,tt30988739,21474035
3670,-0.392,3670,-0.392,1,Black Bag,FALSE,Greece,08-05-2025,May,2025,93,Drama,tt30988739,21474035
3670,-0.392,3670,-0.392,1,Black Bag,FALSE,Greece,08-05-2025,May,2025,93,Mystery,tt30988739,21474035
3670,-0.392,3670,-0.392,1,Black Bag,FALSE,Greece,08-05-2025,May,2025,93,Romance,tt30988739,21474035
6037,0.278,6037,0.278,4,Black Bag,FALSE,Greece,01-05-2025,May,2025,93,Drama,tt30988739,21474035
6037,0.278,6037,0.278,4,Black Bag,FALSE,Greece,01-05-2025,May,2025,93,Mystery,tt30988739,21474035
6037,0.278,6037,0.278,4,Black Bag,FALSE,Greece,01-05-2025,May,2025,93,Romance,tt30988739,21474035
15542,-0.925,15542,-0.925,4,Black Bag,FALSE,Greece,10-04-2025,April,2025,93,Drama,tt30988739,21474035
15542,-0.925,15542,-0.925,4,Black Bag,FALSE,Greece,10-04-2025,April,2025,93,Mystery,tt30988739,21474035
15542,-0.925,15542,-0.925,4,Black Bag,FALSE,Greece,10-04-2025,April,2025,93,Romance,tt30988739,21474035
69306,-0.46,69306,-0.46,6,Black Bag,FALSE,Greece,27-03-2025,March,2025,93,Drama,tt30988739,21474035
69306,-0.46,69306,-0.46,6,Black Bag,FALSE,Greece,27-03-2025,March,2025,93,Mystery,tt30988739,21474035
69306,-0.46,69306,-0.46,6,Black Bag,FALSE,Greece,27-03-2025,March,2025,93,Romance,tt30988739,21474035
128416,-0.456,128416,-0.457,8,Black Bag,FALSE,Greece,20-03-2025,March,2025,93,Drama,tt30988739,21474035
128416,-0.456,128416,-0.457,8,Black Bag,FALSE,Greece,20-03-2025,March,2025,93,Mystery,tt30988739,21474035
128416,-0.456,128416,-0.457,8,Black Bag,FALSE,Greece,20-03-2025,March,2025,93,Romance,tt30988739,21474035
236020,0.261,236284,0.259,11,Black Bag,FALSE,Greece,13-03-2025,March,2025,93,Drama,tt30988739,21474035
236020,0.261,236284,0.259,11,Black Bag,FALSE,Greece,13-03-2025,March,2025,93,Mystery,tt30988739,21474035
236020,0.261,236284,0.259,11,Black Bag,FALSE,Greece,13-03-2025,March,2025,93,Romance,tt30988739,21474035
29318,4.078,29318,4.078,2,Black Bag,FALSE,Venezuela,21-03-2025,March,2025,93,Drama,tt30988739,21474035
29318,4.078,29318,4.078,2,Black Bag,FALSE,Venezuela,21-03-2025,March,2025,93,Mystery,tt30988739,21474035
29318,4.078,29318,4.078,2,Black Bag,FALSE,Venezuela,21-03-2025,March,2025,93,Romance,tt30988739,21474035
31883,-0.476,31883,-0.476,3,Black Bag,FALSE,Ukraine,27-03-2025,March,2025,93,Drama,tt30988739,21474035
31883,-0.476,31883,-0.476,3,Black Bag,FALSE,Ukraine,27-03-2025,March,2025,93,Mystery,tt30988739,21474035
31883,-0.476,31883,-0.476,3,Black Bag,FALSE,Ukraine,27-03-2025,March,2025,93,Romance,tt30988739,21474035
60791,-0.683,60791,-0.683,3,Black Bag,FALSE,Ukraine,20-03-2025,March,2025,93,Drama,tt30988739,21474035
60791,-0.683,60791,-0.683,3,Black Bag,FALSE,Ukraine,20-03-2025,March,2025,93,Mystery,tt30988739,21474035
60791,-0.683,60791,-0.683,3,Black Bag,FALSE,Ukraine,20-03-2025,March,2025,93,Romance,tt30988739,21474035
191622,2.685,191622,2.685,5,Black Bag,FALSE,Ukraine,13-03-2025,March,2025,93,Drama,tt30988739,21474035
191622,2.685,191622,2.685,5,Black Bag,FALSE,Ukraine,13-03-2025,March,2025,93,Mystery,tt30988739,21474035
191622,2.685,191622,2.685,5,Black Bag,FALSE,Ukraine,13-03-2025,March,2025,93,Romance,tt30988739,21474035
17490,-0.006,17490,-0.006,7,Black Bag,FALSE,Uruguay,27-03-2025,March,2025,93,Drama,tt30988739,21474035
17490,-0.006,17490,-0.006,7,Black Bag,FALSE,Uruguay,27-03-2025,March,2025,93,Mystery,tt30988739,21474035
17490,-0.006,17490,-0.006,7,Black Bag,FALSE,Uruguay,27-03-2025,March,2025,93,Romance,tt30988739,21474035
539684,-0.247,689167,-0.219,41,Black Bag,FALSE,Portugal,13-03-2025,March,2025,93,Drama,tt30988739,21474035
539684,-0.247,689167,-0.219,41,Black Bag,FALSE,Portugal,13-03-2025,March,2025,93,Mystery,tt30988739,21474035
539684,-0.247,689167,-0.219,41,Black Bag,FALSE,Portugal,13-03-2025,March,2025,93,Romance,tt30988739,21474035
18831820,-0.253,20152303,-0.229,48,Bridget Jones: Mad About the Boy,FALSE,United Kingdom,21-02-2025,February,2025,124,Comedy,tt32063050,236115100
18831820,-0.253,20152303,-0.229,48,Bridget Jones: Mad About the Boy,FALSE,United Kingdom,21-02-2025,February,2025,124,Drama,tt32063050,32580655
18831820,-0.253,20152303,-0.229,48,Bridget Jones: Mad About the Boy,FALSE,United Kingdom,21-02-2025,February,2025,124,Romance,tt32063050,21474035
25195596,1.737,26123279,1.331,42,Bridget Jones: Mad About the Boy,FALSE,United Kingdom,14-02-2025,February,2025,124,Comedy,tt32063050,236115100
25195596,1.737,26123279,1.331,42,Bridget Jones: Mad About the Boy,FALSE,United Kingdom,14-02-2025,February,2025,124,Drama,tt32063050,32580655
25195596,1.737,26123279,1.331,42,Bridget Jones: Mad About the Boy,FALSE,United Kingdom,14-02-2025,February,2025,124,Romance,tt32063050,21474035
251155,-0.38,253631,-0.397,13,Bridget Jones: Mad About the Boy,FALSE,Finland,14-03-2025,March,2025,124,Comedy,tt32063050,236115100
251155,-0.38,253631,-0.397,13,Bridget Jones: Mad About the Boy,FALSE,Finland,14-03-2025,March,2025,124,Drama,tt32063050,32580655
251155,-0.38,253631,-0.397,13,Bridget Jones: Mad About the Boy,FALSE,Finland,14-03-2025,March,2025,124,Romance,tt32063050,21474035
405263,-0.139,420482,-0.116,14,Bridget Jones: Mad About the Boy,FALSE,Finland,07-03-2025,March,2025,124,Comedy,tt32063050,236115100
405263,-0.139,420482,-0.116,14,Bridget Jones: Mad About the Boy,FALSE,Finland,07-03-2025,March,2025,124,Drama,tt32063050,32580655
405263,-0.139,420482,-0.116,14,Bridget Jones: Mad About the Boy,FALSE,Finland,07-03-2025,March,2025,124,Romance,tt32063050,21474035
531143,-0.481,533176,-0.48,12,Bridget Jones: Mad About the Boy,FALSE,Finland,21-02-2025,February,2025,124,Comedy,tt32063050,236115100
531143,-0.481,533176,-0.48,12,Bridget Jones: Mad About the Boy,FALSE,Finland,21-02-2025,February,2025,124,Drama,tt32063050,32580655
531143,-0.481,533176,-0.48,12,Bridget Jones: Mad About the Boy,FALSE,Finland,21-02-2025,February,2025,124,Romance,tt32063050,21474035
1023630,2.612,1026025,2.592,12,Bridget Jones: Mad About the Boy,FALSE,Finland,14-02-2025,February,2025,124,Comedy,tt32063050,236115100
1023630,2.612,1026025,2.592,12,Bridget Jones: Mad About the Boy,FALSE,Finland,14-02-2025,February,2025,124,Drama,tt32063050,32580655
1023630,2.612,1026025,2.592,12,Bridget Jones: Mad About the Boy,FALSE,Finland,14-02-2025,February,2025,124,Romance,tt32063050,21474035
982351,-0.124,1123102,-0.149,20,Bridget Jones: Mad About the Boy,FALSE,Czech Replublic,20-02-2025,February,2025,124,Comedy,tt32063050,236115100
982351,-0.124,1123102,-0.149,20,Bridget Jones: Mad About the Boy,FALSE,Czech Replublic,20-02-2025,February,2025,124,Drama,tt32063050,32580655
982351,-0.124,1123102,-0.149,20,Bridget Jones: Mad About the Boy,FALSE,Czech Replublic,20-02-2025,February,2025,124,Romance,tt32063050,21474035
510864,-0.194,513827,-0.205,12,Bridget Jones: Mad About the Boy,FALSE,Denmark,13-03-2025,March,2025,124,Comedy,tt32063050,236115100
510864,-0.194,513827,-0.205,12,Bridget Jones: Mad About the Boy,FALSE,Denmark,13-03-2025,March,2025,124,Drama,tt32063050,32580655
510864,-0.194,513827,-0.205,12,Bridget Jones: Mad About the Boy,FALSE,Denmark,13-03-2025,March,2025,124,Romance,tt32063050,21474035
634008,-0.373,646261,-0.365,14,Bridget Jones: Mad About the Boy,FALSE,Denmark,06-03-2025,March,2025,124,Comedy,tt32063050,236115100
634008,-0.373,646261,-0.365,14,Bridget Jones: Mad About the Boy,FALSE,Denmark,06-03-2025,March,2025,124,Drama,tt32063050,32580655
634008,-0.373,646261,-0.365,14,Bridget Jones: Mad About the Boy,FALSE,Denmark,06-03-2025,March,2025,124,Romance,tt32063050,21474035
1146186,-0.348,1150172,-0.345,11,Bridget Jones: Mad About the Boy,FALSE,Denmark,20-02-2025,February,2025,124,Comedy,tt32063050,236115100
1146186,-0.348,1150172,-0.345,11,Bridget Jones: Mad About the Boy,FALSE,Denmark,20-02-2025,February,2025,124,Drama,tt32063050,32580655
1146186,-0.348,1150172,-0.345,11,Bridget Jones: Mad About the Boy,FALSE,Denmark,20-02-2025,February,2025,124,Romance,tt32063050,21474035
1756766,3.282,1756766,3.249,10,Bridget Jones: Mad About the Boy,FALSE,Denmark,13-02-2025,February,2025,124,Comedy,tt32063050,236115100
1756766,3.282,1756766,3.249,10,Bridget Jones: Mad About the Boy,FALSE,Denmark,13-02-2025,February,2025,124,Drama,tt32063050,32580655
1756766,3.282,1756766,3.249,10,Bridget Jones: Mad About the Boy,FALSE,Denmark,13-02-2025,February,2025,124,Romance,tt32063050,21474035
178671,0.237,178671,0.237,8,Bridget Jones: Mad About the Boy,FALSE,Israel,13-02-2025,February,2025,124,Comedy,tt32063050,236115100
178671,0.237,178671,0.237,8,Bridget Jones: Mad About the Boy,FALSE,Israel,13-02-2025,February,2025,124,Drama,tt32063050,32580655
178671,0.237,178671,0.237,8,Bridget Jones: Mad About the Boy,FALSE,Israel,13-02-2025,February,2025,124,Romance,tt32063050,21474035
381774,-0.176,405136,-0.195,14,Bridget Jones: Mad About the Boy,FALSE,Sweden,14-03-2025,March,2025,124,Comedy,tt32063050,236115100
381774,-0.176,405136,-0.195,14,Bridget Jones: Mad About the Boy,FALSE,Sweden,14-03-2025,March,2025,124,Drama,tt32063050,32580655
381774,-0.176,405136,-0.195,14,Bridget Jones: Mad About the Boy,FALSE,Sweden,14-03-2025,March,2025,124,Romance,tt32063050,21474035
463570,-0.434,503357,-0.414,15,Bridget Jones: Mad About the Boy,FALSE,Sweden,07-03-2025,March,2025,124,Comedy,tt32063050,236115100
463570,-0.434,503357,-0.414,15,Bridget Jones: Mad About the Boy,FALSE,Sweden,07-03-2025,March,2025,124,Drama,tt32063050,32580655
463570,-0.434,503357,-0.414,15,Bridget Jones: Mad About the Boy,FALSE,Sweden,07-03-2025,March,2025,124,Romance,tt32063050,21474035
1109258,-0.377,1158956,-0.358,15,Bridget Jones: Mad About the Boy,FALSE,Sweden,21-02-2025,February,2025,124,Comedy,tt32063050,236115100
1109258,-0.377,1158956,-0.358,15,Bridget Jones: Mad About the Boy,FALSE,Sweden,21-02-2025,February,2025,124,Drama,tt32063050,32580655
1109258,-0.377,1158956,-0.358,15,Bridget Jones: Mad About the Boy,FALSE,Sweden,21-02-2025,February,2025,124,Romance,tt32063050,21474035
1781017,2.538,1804150,2.548,14,Bridget Jones: Mad About the Boy,FALSE,Sweden,14-02-2025,February,2025,124,Comedy,tt32063050,236115100
1781017,2.538,1804150,2.548,14,Bridget Jones: Mad About the Boy,FALSE,Sweden,14-02-2025,February,2025,124,Drama,tt32063050,32580655
1781017,2.538,1804150,2.548,14,Bridget Jones: Mad About the Boy,FALSE,Sweden,14-02-2025,February,2025,124,Romance,tt32063050,21474035
605308,-0.371,608378,-0.369,12,Bridget Jones: Mad About the Boy,FALSE,Switzerland,05-03-2025,March,2025,124,Comedy,tt32063050,236115100
605308,-0.371,608378,-0.369,12,Bridget Jones: Mad About the Boy,FALSE,Switzerland,05-03-2025,March,2025,124,Drama,tt32063050,32580655
605308,-0.371,608378,-0.369,12,Bridget Jones: Mad About the Boy,FALSE,Switzerland,05-03-2025,March,2025,124,Romance,tt32063050,21474035
1039625,-0.299,1041212,-0.299,12,Bridget Jones: Mad About the Boy,FALSE,Switzerland,19-02-2025,February,2025,124,Comedy,tt32063050,236115100
1039625,-0.299,1041212,-0.299,12,Bridget Jones: Mad About the Boy,FALSE,Switzerland,19-02-2025,February,2025,124,Drama,tt32063050,32580655
1039625,-0.299,1041212,-0.299,12,Bridget Jones: Mad About the Boy,FALSE,Switzerland,19-02-2025,February,2025,124,Romance,tt32063050,21474035
73656,-0.862,73656,-0.891,5,Bridget Jones: Mad About the Boy,FALSE,UAE,13-03-2025,March,2025,124,Comedy,tt32063050,236115100
73656,-0.862,73656,-0.891,5,Bridget Jones: Mad About the Boy,FALSE,UAE,13-03-2025,March,2025,124,Drama,tt32063050,32580655
73656,-0.862,73656,-0.891,5,Bridget Jones: Mad About the Boy,FALSE,UAE,13-03-2025,March,2025,124,Romance,tt32063050,21474035
19907,-0.362,19907,-0.362,5,Bridget Jones: Mad About the Boy,FALSE,Venezuela,21-02-2025,February,2025,124,Comedy,tt32063050,236115100
19907,-0.362,19907,-0.362,5,Bridget Jones: Mad About the Boy,FALSE,Venezuela,21-02-2025,February,2025,124,Drama,tt32063050,32580655
19907,-0.362,19907,-0.362,5,Bridget Jones: Mad About the Boy,FALSE,Venezuela,21-02-2025,February,2025,124,Romance,tt32063050,21474035
31214,-0.062,31214,-0.062,5,Bridget Jones: Mad About the Boy,FALSE,Venezuela,14-02-2025,February,2025,124,Comedy,tt32063050,236115100
31214,-0.062,31214,-0.062,5,Bridget Jones: Mad About the Boy,FALSE,Venezuela,14-02-2025,February,2025,124,Drama,tt32063050,32580655
31214,-0.062,31214,-0.062,5,Bridget Jones: Mad About the Boy,FALSE,Venezuela,14-02-2025,February,2025,124,Romance,tt32063050,21474035
220455,-0.087,220455,-0.087,6,Bridget Jones: Mad About the Boy,FALSE,Ukraine,20-02-2025,February,2025,124,Comedy,tt32063050,236115100
220455,-0.087,220455,-0.087,6,Bridget Jones: Mad About the Boy,FALSE,Ukraine,20-02-2025,February,2025,124,Drama,tt32063050,32580655
220455,-0.087,220455,-0.087,6,Bridget Jones: Mad About the Boy,FALSE,Ukraine,20-02-2025,February,2025,124,Romance,tt32063050,21474035
241426,1.462,241426,1.462,4,Bridget Jones: Mad About the Boy,FALSE,Ukraine,13-02-2025,February,2025,124,Comedy,tt32063050,236115100
241426,1.462,241426,1.462,4,Bridget Jones: Mad About the Boy,FALSE,Ukraine,13-02-2025,February,2025,124,Drama,tt32063050,32580655
241426,1.462,241426,1.462,4,Bridget Jones: Mad About the Boy,FALSE,Ukraine,13-02-2025,February,2025,124,Romance,tt32063050,21474035
49928,0.331,49928,0.331,8,Bridget Jones: Mad About the Boy,FALSE,Uruguay,13-02-2025,February,2025,124,Comedy,tt32063050,236115100
49928,0.331,49928,0.331,8,Bridget Jones: Mad About the Boy,FALSE,Uruguay,13-02-2025,February,2025,124,Drama,tt32063050,32580655
49928,0.331,49928,0.331,8,Bridget Jones: Mad About the Boy,FALSE,Uruguay,13-02-2025,February,2025,124,Romance,tt32063050,21474035
12045,0.512,12045,0.512,2,Bridget Jones: Mad About the Boy,FALSE,Trinad & Tobago,12-02-2025,February,2025,124,Comedy,tt32063050,236115100
12045,0.512,12045,0.512,2,Bridget Jones: Mad About the Boy,FALSE,Trinad & Tobago,12-02-2025,February,2025,124,Drama,tt32063050,32580655
12045,0.512,12045,0.512,2,Bridget Jones: Mad About the Boy,FALSE,Trinad & Tobago,12-02-2025,February,2025,124,Romance,tt32063050,21474035
81344,-0.434,101569,-0.381,24,Bridget Jones: Mad About the Boy,FALSE,Slovenia,06-03-2025,March,2025,124,Comedy,tt32063050,236115100
81344,-0.434,101569,-0.381,24,Bridget Jones: Mad About the Boy,FALSE,Slovenia,06-03-2025,March,2025,124,Drama,tt32063050,32580655
81344,-0.434,101569,-0.381,24,Bridget Jones: Mad About the Boy,FALSE,Slovenia,06-03-2025,March,2025,124,Romance,tt32063050,21474035
195045,-0.235,211374,-0.248,23,Bridget Jones: Mad About the Boy,FALSE,Slovenia,20-02-2025,February,2025,124,Comedy,tt32063050,236115100
195045,-0.235,211374,-0.248,23,Bridget Jones: Mad About the Boy,FALSE,Slovenia,20-02-2025,February,2025,124,Drama,tt32063050,32580655
195045,-0.235,211374,-0.248,23,Bridget Jones: Mad About the Boy,FALSE,Slovenia,20-02-2025,February,2025,124,Romance,tt32063050,21474035
254934,1.808,281062,1.644,22,Bridget Jones: Mad About the Boy,FALSE,Slovenia,13-02-2025,February,2025,124,Comedy,tt32063050,236115100
254934,1.808,281062,1.644,22,Bridget Jones: Mad About the Boy,FALSE,Slovenia,13-02-2025,February,2025,124,Drama,tt32063050,32580655
254934,1.808,281062,1.644,22,Bridget Jones: Mad About the Boy,FALSE,Slovenia,13-02-2025,February,2025,124,Romance,tt32063050,21474035
2082188,-0.522,2087919,-0.559,14,Bridget Jones: Mad About the Boy,FALSE,Poland,21-02-2025,February,2025,124,Comedy,tt32063050,236115100
2082188,-0.522,2087919,-0.559,14,Bridget Jones: Mad About the Boy,FALSE,Poland,21-02-2025,February,2025,124,Drama,tt32063050,32580655
2082188,-0.522,2087919,-0.559,14,Bridget Jones: Mad About the Boy,FALSE,Poland,21-02-2025,February,2025,124,Romance,tt32063050,21474035
4352481,1.666,4731049,1.372,21,Bridget Jones: Mad About the Boy,FALSE,Poland,14-02-2025,February,2025,124,Comedy,tt32063050,236115100
4352481,1.666,4731049,1.372,21,Bridget Jones: Mad About the Boy,FALSE,Poland,14-02-2025,February,2025,124,Drama,tt32063050,32580655
4352481,1.666,4731049,1.372,21,Bridget Jones: Mad About the Boy,FALSE,Poland,14-02-2025,February,2025,124,Romance,tt32063050,21474035
765006,-0.232,813336,-0.191,30,Buzz House: The Movie 2,FALSE,Romania,25-04-2025,April,2025,85,Comedy,tt36597161,236115100
765006,-0.232,813336,-0.191,30,Buzz House: The Movie 2,FALSE,Romania,25-04-2025,April,2025,85,Horror,tt36597161,74346140
996720,0.209,1005614,0.139,25,Buzz House: The Movie 2,FALSE,Romania,18-04-2025,April,2025,85,Comedy,tt36597161,236115100
996720,0.209,1005614,0.139,25,Buzz House: The Movie 2,FALSE,Romania,18-04-2025,April,2025,85,Horror,tt36597161,74346140
223226,-0.871,223226,-0.871,8,Captain America: Brave New World,FALSE,Australia,21-02-2025,February,2025,118,Action,tt14513804,200480609
223226,-0.871,223226,-0.871,8,Captain America: Brave New World,FALSE,Australia,21-02-2025,February,2025,118,Adventure,tt14513804,200480609
223226,-0.871,223226,-0.871,8,Captain America: Brave New World,FALSE,Australia,21-02-2025,February,2025,118,Sci-Fi,tt14513804,200480609
1732378,15.881,1732378,15.881,8,Captain America: Brave New World,FALSE,Australia,14-02-2025,February,2025,118,Action,tt14513804,200480609
1732378,15.881,1732378,15.881,8,Captain America: Brave New World,FALSE,Australia,14-02-2025,February,2025,118,Adventure,tt14513804,200480609
1732378,15.881,1732378,15.881,8,Captain America: Brave New World,FALSE,Australia,14-02-2025,February,2025,118,Sci-Fi,tt14513804,200480609
223226,-0.871,223226,-0.871,8,Captain America: Brave New World,FALSE,India,21-02-2025,February,2025,118,Action,tt14513804,200480609
223226,-0.871,223226,-0.871,8,Captain America: Brave New World,FALSE,India,21-02-2025,February,2025,118,Adventure,tt14513804,200480609
223226,-0.871,223226,-0.871,8,Captain America: Brave New World,FALSE,India,21-02-2025,February,2025,118,Sci-Fi,tt14513804,200480609
1732378,15.881,1732378,15.881,8,Captain America: Brave New World,FALSE,India,14-02-2025,February,2025,118,Action,tt14513804,200480609
1732378,15.881,1732378,15.881,8,Captain America: Brave New World,FALSE,India,14-02-2025,February,2025,118,Adventure,tt14513804,200480609
1732378,15.881,1732378,15.881,8,Captain America: Brave New World,FALSE,India,14-02-2025,February,2025,118,Sci-Fi,tt14513804,200480609
5034612,-0.165,5349340,-0.185,36,Captain America: Brave New World,FALSE,South Korea,21-02-2025,February,2025,118,Action,tt14513804,200480609
5034612,-0.165,5349340,-0.185,36,Captain America: Brave New World,FALSE,South Korea,21-02-2025,February,2025,118,Adventure,tt14513804,200480609
5034612,-0.165,5349340,-0.185,36,Captain America: Brave New World,FALSE,South Korea,21-02-2025,February,2025,118,Sci-Fi,tt14513804,200480609
6030277,0.465,6561337,0.412,46,Captain America: Brave New World,FALSE,South Korea,14-02-2025,February,2025,118,Action,tt14513804,200480609
6030277,0.465,6561337,0.412,46,Captain America: Brave New World,FALSE,South Korea,14-02-2025,February,2025,118,Adventure,tt14513804,200480609
6030277,0.465,6561337,0.412,46,Captain America: Brave New World,FALSE,South Korea,14-02-2025,February,2025,118,Sci-Fi,tt14513804,200480609
1083421,-0.666,1083566,-0.667,12,Captain America: Brave New World,FALSE,Brazil,13-03-2025,March,2025,118,Action,tt14513804,200480609
1083421,-0.666,1083566,-0.667,12,Captain America: Brave New World,FALSE,Brazil,13-03-2025,March,2025,118,Adventure,tt14513804,200480609
1083421,-0.666,1083566,-0.667,12,Captain America: Brave New World,FALSE,Brazil,13-03-2025,March,2025,118,Sci-Fi,tt14513804,200480609
3246040,0.66,3253413,0.661,16,Captain America: Brave New World,FALSE,Brazil,06-03-2025,March,2025,118,Action,tt14513804,200480609
3246040,0.66,3253413,0.661,16,Captain America: Brave New World,FALSE,Brazil,06-03-2025,March,2025,118,Adventure,tt14513804,200480609
3246040,0.66,3253413,0.661,16,Captain America: Brave New World,FALSE,Brazil,06-03-2025,March,2025,118,Sci-Fi,tt14513804,200480609
2473742,-0.489,2475000,-0.49,13,Captain America: Brave New World,FALSE,Brazil,20-02-2025,February,2025,118,Action,tt14513804,200480609
